slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:5612	spinal cancer	DOID:5615	spinal canal intradural extramedullary neoplasm	1
DOID:5612	spinal cancer	DOID:6103	thoracic spinal canal and spinal cord meningioma	2
DOID:5612	spinal cancer	DOID:6871	spinal cord neuroblastoma	2
DOID:5612	spinal cancer	DOID:6872	spinal cord primitive neuroectodermal neoplasm	1
DOID:5612	spinal cancer	DOID:7071	spinal cord dermoid cyst	1
DOID:5612	spinal cancer	DOID:7224	spinal meninges cancer	1
DOID:5612	spinal cancer	DOID:7515	lumbar spinal canal and spinal cord meningioma	2
DOID:5612	spinal cancer	DOID:7646	multiple spinal canal and spinal cord meningioma	2
DOID:5612	spinal cancer	DOID:7788	adult spinal cord ependymoma	3
DOID:5612	spinal cancer	DOID:7806	adult spinal cord glioblastoma multiforme	2
DOID:5612	spinal cancer	DOID:7824	spinal multifocal clear cell meningioma	2
DOID:5612	spinal cancer	DOID:7915	cervical spinal canal and spinal cord meningioma	2
DOID:5612	spinal cancer	DOID:8203	sacral spinal canal and spinal cord meningioma	2
DOID:585	nephrolithiasis	DOID:585	nephrolithiasis	0
DOID:5875	retroperitoneal cancer	DOID:0050937	retroperitoneal neuroblastoma	1
DOID:5875	retroperitoneal cancer	DOID:12339	retroperitoneal lymphoma	1
DOID:5875	retroperitoneal cancer	DOID:12341	retroperitoneal sarcoma	1
DOID:5875	retroperitoneal cancer	DOID:12342	retroperitoneum carcinoma	1
DOID:5875	retroperitoneal cancer	DOID:5284	retroperitoneal leiomyosarcoma	2
DOID:5875	retroperitoneal cancer	DOID:5874	retroperitoneal germ cell neoplasm	1
DOID:5875	retroperitoneal cancer	DOID:5875	retroperitoneal cancer	0
DOID:594	panic disorder	DOID:594	panic disorder	0
DOID:635	acquired immunodeficiency syndrome	DOID:635	acquired immunodeficiency syndrome	0
DOID:6364	migraine	DOID:0060178	familial hemiplegic migraine	2
DOID:6364	migraine	DOID:10024	migraine with aura	1
DOID:6364	migraine	DOID:12783	migraine without aura	1
DOID:6364	migraine	DOID:6364	migraine	0
DOID:7147	ankylosing spondylitis	DOID:7147	ankylosing spondylitis	0
DOID:7148	rheumatoid arthritis	DOID:676	juvenile rheumatoid arthritis	1
DOID:7148	rheumatoid arthritis	DOID:7148	rheumatoid arthritis	0
DOID:7693	abdominal aortic aneurysm	DOID:7693	abdominal aortic aneurysm	0
DOID:784	chronic kidney failure	DOID:783	end stage renal failure	1
DOID:784	chronic kidney failure	DOID:784	chronic kidney failure	0
DOID:824	periodontitis	DOID:10423	acute pericementitis	1
DOID:824	periodontitis	DOID:11269	chronic apical periodontitis	2
DOID:824	periodontitis	DOID:11693	acute apical periodontitis	2
DOID:824	periodontitis	DOID:1474	aggressive periodontitis	1
DOID:824	periodontitis	DOID:2562	suppurative periapical periodontitis	2
DOID:824	periodontitis	DOID:4617	periapical granuloma	2
DOID:824	periodontitis	DOID:823	periapical periodontitis	1
DOID:824	periodontitis	DOID:824	periodontitis	0
DOID:8398	osteoarthritis	DOID:8398	osteoarthritis	0
DOID:8577	ulcerative colitis	DOID:8577	ulcerative colitis	0
DOID:8778	Crohn's disease	DOID:0060188	jejunoileitis	1
DOID:8778	Crohn's disease	DOID:0060189	ileitis	1
DOID:8778	Crohn's disease	DOID:0060190	ileocolitis	1
DOID:8778	Crohn's disease	DOID:0060191	gastroduodenal Crohn's disease	1
DOID:8778	Crohn's disease	DOID:0060192	Crohn's colitis	1
DOID:8778	Crohn's disease	DOID:8778	Crohn's disease	0
DOID:8850	salivary gland cancer	DOID:0050904	salivary gland carcinoma	1
DOID:8850	salivary gland cancer	DOID:0050930	sublingual gland adenoid cystic carcinoma	2
DOID:8850	salivary gland cancer	DOID:0050931	parotid gland adenoid cystic carcinoma	2
DOID:8850	salivary gland cancer	DOID:297	pleomorphic adenoma carcinoma	1
DOID:8850	salivary gland cancer	DOID:4531	mucoepidermoid carcinoma	2
DOID:8850	salivary gland cancer	DOID:4866	salivary gland adenoid cystic carcinoma	2
DOID:8850	salivary gland cancer	DOID:5309	epithelial-myoepithelial carcinoma	1
DOID:8850	salivary gland cancer	DOID:8849	sublingual gland cancer	1
DOID:8850	salivary gland cancer	DOID:8850	salivary gland cancer	0
DOID:8850	salivary gland cancer	DOID:9036	parotid gland cancer	1
DOID:8850	salivary gland cancer	DOID:9173	submandibular gland cancer	1
DOID:8893	psoriasis	DOID:8892	pityriasis rosea	1
DOID:8893	psoriasis	DOID:8893	psoriasis	0
DOID:8893	psoriasis	DOID:9088	parapsoriasis	1
DOID:8893	psoriasis	DOID:9212	pityriasis rubra pilaris	1
DOID:8986	narcolepsy	DOID:8986	narcolepsy	0
DOID:90	degenerative disc disease	DOID:90	degenerative disc disease	0
DOID:9008	psoriatic arthritis	DOID:9008	psoriatic arthritis	0
DOID:9074	systemic lupus erythematosus	DOID:9074	systemic lupus erythematosus	0
DOID:9206	Barrett's esophagus	DOID:9206	Barrett's esophagus	0
DOID:9296	cleft lip	DOID:9296	cleft lip	0
DOID:9352	type 2 diabetes mellitus	DOID:10182	diabetic peripheral angiopathy	1
DOID:9352	type 2 diabetes mellitus	DOID:11712	lipoatrophic diabetes	1
DOID:9352	type 2 diabetes mellitus	DOID:1837	diabetic ketoacidosis	1
DOID:9352	type 2 diabetes mellitus	DOID:9352	type 2 diabetes mellitus	0
DOID:9744	type 1 diabetes mellitus	DOID:9744	type 1 diabetes mellitus	0
DOID:9835	refractive error	DOID:0050304	aniseikonia	1
DOID:9835	refractive error	DOID:10235	Brown's tendon sheath syndrome	4
DOID:9835	refractive error	DOID:10293	monocular esotropia	4
DOID:9835	refractive error	DOID:10863	paralytic squint	3
DOID:9835	refractive error	DOID:10864	partial third-nerve palsy	4
DOID:9835	refractive error	DOID:10866	total third-nerve palsy	4
DOID:9835	refractive error	DOID:10869	fourth cranial nerve palsy	4
DOID:9835	refractive error	DOID:1142	alternating exotropia	4
DOID:9835	refractive error	DOID:1143	exotropia	3
DOID:9835	refractive error	DOID:11638	presbyopia	1
DOID:9835	refractive error	DOID:11781	regular astigmatism	2
DOID:9835	refractive error	DOID:11782	astigmatism	1
DOID:9835	refractive error	DOID:11829	degenerative myopia	2
DOID:9835	refractive error	DOID:11830	myopia	1
DOID:9835	refractive error	DOID:11850	transient refractive change	1
DOID:9835	refractive error	DOID:11853	monocular exotropia	4
DOID:9835	refractive error	DOID:12273	anisometropia	1
DOID:9835	refractive error	DOID:12445	conjugate gaze palsy	3
DOID:9835	refractive error	DOID:12557	Duane retraction syndrome	3
DOID:9835	refractive error	DOID:12667	binocular vision disease	3
DOID:9835	refractive error	DOID:12668	abnormal retinal correspondence	4
DOID:9835	refractive error	DOID:13919	irregular astigmatism	2
DOID:9835	refractive error	DOID:1942	intermittent squint	3
DOID:9835	refractive error	DOID:538	internuclear ophthalmoplegia	3
DOID:9835	refractive error	DOID:540	strabismus	2
DOID:9835	refractive error	DOID:9306	mechanical strabismus	3
DOID:9835	refractive error	DOID:9834	hyperopia	1
DOID:9835	refractive error	DOID:9835	refractive error	0
DOID:9835	refractive error	DOID:9837	hypertropia	3
DOID:9835	refractive error	DOID:9838	cyclotropia	3
DOID:9835	refractive error	DOID:9839	accommodative esotropia	4
DOID:9835	refractive error	DOID:9840	esotropia	3
DOID:9835	refractive error	DOID:9841	hypotropia	3
DOID:9835	refractive error	DOID:9843	monofixation syndrome	3
DOID:9835	refractive error	DOID:9888	alternating esotropia	4
DOID:986	alopecia areata	DOID:0060157	diffuse alopecia areata	1
DOID:986	alopecia areata	DOID:986	alopecia areata	0
DOID:9970	obesity	DOID:11981	morbid obesity	1
DOID:9970	obesity	DOID:9970	obesity	0
