slim_id	slim_name	subsumed_id	subsumed_name	min_distance	MSH	UMLS	ICD9	ICD10	EFO	EFOpat_id
DOID:1793	pancreatic cancer	DOID:7718	osteoclast-like giant cell neoplasm of the pancreas	4		C1335313				
DOID:1793	pancreatic cancer	DOID:7729	acinar cell cystadenocarcinoma	4		C1266087				
DOID:1793	pancreatic cancer	DOID:7840	pancreatic non-functioning delta cell tumor	3		C1335311				
DOID:1793	pancreatic cancer	DOID:7851	pancreatic intraductal papillary-mucinous adenoma	3		C1518868				
DOID:1793	pancreatic cancer	DOID:8150	pancreatic invasive intraductal papillary-mucinous carcinoma	4		C1518871				
DOID:1826	epilepsy syndrome	DOID:0050561	Lennox-Gastaut syndrome	3						
DOID:1826	epilepsy syndrome	DOID:0050562	West syndrome	3						
DOID:1826	epilepsy syndrome	DOID:0050701	electroclinical syndrome	1						
DOID:1826	epilepsy syndrome	DOID:0050702	neonatal period electroclinical syndrome	2						
DOID:1826	epilepsy syndrome	DOID:0050703	infancy electroclinical syndrome	2						
DOID:1826	epilepsy syndrome	DOID:0050704	childhood electroclinical syndrome	2						
DOID:1826	epilepsy syndrome	DOID:0050705	adolescence-adult electroclinical syndrome	2						
DOID:1826	epilepsy syndrome	DOID:0050706	variable age at onset electroclinical syndrome	2						
DOID:1826	epilepsy syndrome	DOID:0050708	early onset absence epilepsy	3						
DOID:1826	epilepsy syndrome	DOID:0050709	Ohtahara syndrome	3						
DOID:1826	epilepsy syndrome	DOID:0060169	benign familial infantile epilepsy	3						
DOID:1826	epilepsy syndrome	DOID:0060170	generalized epilepsy with febrile seizures plus	2				G40.3		
DOID:1826	epilepsy syndrome	DOID:0060171	Dravet Syndrome	3						
DOID:1826	epilepsy syndrome	DOID:0060172	juvenile absence epilepsy	3						
DOID:1826	epilepsy syndrome	DOID:0060281	photosensitive epilepsy	1				G40.8		
DOID:1826	epilepsy syndrome	DOID:11832	visual epilepsy	1	D012640	C0270824				
DOID:1826	epilepsy syndrome	DOID:12382	complex partial epilepsy	2	D017029	C0085417				
DOID:1826	epilepsy syndrome	DOID:14264	benign neonatal seizures	3	D020936	C0270851		G40.3		
DOID:1826	epilepsy syndrome	DOID:14777	benign familial neonatal epilepsy	3	D020936	C0220669				
DOID:1826	epilepsy syndrome	DOID:1824	status epilepticus	1	D013226	C0038220				
DOID:1826	epilepsy syndrome	DOID:1825	childhood absence epilepsy	3	D004832	C0014553				
DOID:1826	epilepsy syndrome	DOID:1826	epilepsy syndrome	0	D004827	C0014544	345.9		0000474	
DOID:1826	epilepsy syndrome	DOID:1827	idiopathic generalized epilepsy	1	D004829	C0014548		G40.3		
DOID:1826	epilepsy syndrome	DOID:2234	focal epilepsy	1	D004828	C0014547				
DOID:1826	epilepsy syndrome	DOID:2481	infantile epileptic encephalopathy	2	D013036	C0037769	345.6			
DOID:1826	epilepsy syndrome	DOID:2538	Landau-Kleffner syndrome	3	D018887	C0282512				
DOID:1826	epilepsy syndrome	DOID:2544	extratemporal epilepsy	1		C0270849				
DOID:1826	epilepsy syndrome	DOID:2548	reflex epilepsy	3	D020195	C0270857				
DOID:1826	epilepsy syndrome	DOID:2550	tactile epilepsy	4		C0393724				
DOID:1826	epilepsy syndrome	DOID:308	early myoclonic encephalopathy	3	D004831	C0014550				
DOID:1826	epilepsy syndrome	DOID:3327	partial motor epilepsy	2	D020938	C0016399				
DOID:1826	epilepsy syndrome	DOID:3328	temporal lobe epilepsy	2	D004833	C0014556				
DOID:1826	epilepsy syndrome	DOID:3329	benign epilepsy with centrotemporal spikes	3	D019305	C0376532				
DOID:1826	epilepsy syndrome	DOID:3330	partial sensory epilepsy	2	D020937	C0752322				
DOID:1826	epilepsy syndrome	DOID:3331	frontal lobe epilepsy	2	D017034	C0085541				
DOID:1826	epilepsy syndrome	DOID:3534	Lafora disease	4	D020192	C0751783				
DOID:1826	epilepsy syndrome	DOID:3535	Unverricht-Lundborg syndrome	4	C536097	C0751785				
DOID:1826	epilepsy syndrome	DOID:3535	Unverricht-Lundborg syndrome	4	D020194	C0751785				
DOID:1826	epilepsy syndrome	DOID:4890	juvenile myoclonic epilepsy	3	D020190	C0270853	345.1	G40.3		
DOID:1826	epilepsy syndrome	DOID:5129	simple partial epilepsy	2		C0154712	345.51			
DOID:1826	epilepsy syndrome	DOID:7725	epilepsy with generalized tonic-clonic seizures	3	D004830	C0014549				
DOID:1826	epilepsy syndrome	DOID:891	progressive myoclonus epilepsy	3	D020191	C0751778				
DOID:184	bone cancer	DOID:0050608	Askin's tumor	2						
DOID:184	bone cancer	DOID:0050896	bone squamous cell carcinoma	2						
DOID:184	bone cancer	DOID:0050900	sacrum chordoma	4						
DOID:184	bone cancer	DOID:10149	long bones of lower limb cancer	1		C0153517	170.7			
DOID:184	bone cancer	DOID:10151	malignant neoplasm of short bones of lower limb	2		C0153518	170.8			
DOID:184	bone cancer	DOID:184	bone cancer	0	D001859	C0005967				
DOID:184	bone cancer	DOID:1862	jaw cancer	1	D007573	C0022364				
DOID:184	bone cancer	DOID:1863	skull cancer	1	D012888	C0037305				
DOID:184	bone cancer	DOID:2338	mandibular cancer	2	D008339	C0024694				
DOID:184	bone cancer	DOID:2338	mandibular cancer	2	D008339	C0153511				
DOID:184	bone cancer	DOID:2762	bone carcinoma	1		C0700110				
DOID:184	bone cancer	DOID:2775	long bone adamantinoma	2		C0334556				
DOID:184	bone cancer	DOID:2776	adamantinoma	1	D050398	C1367554				
DOID:184	bone cancer	DOID:3258	orbit embryonal rhabdomyosarcoma	4		C1335127				
DOID:184	bone cancer	DOID:3259	orbit rhabdomyosarcoma	3	C537605	C0346347				
DOID:184	bone cancer	DOID:3302	chordoma	2	D002817	C0008487				
DOID:184	bone cancer	DOID:3303	notochordal cancer	1		C1335069				
DOID:184	bone cancer	DOID:3347	osteosarcoma	1	D012516	C0029463				
DOID:184	bone cancer	DOID:3347	osteosarcoma	1	D012516	C0206639				
DOID:184	bone cancer	DOID:3351	bone angioendothelial sarcoma	2		C1332574				
DOID:184	bone cancer	DOID:3352	malignant fibrous histiocytoma of bone	2		C0740479				
DOID:184	bone cancer	DOID:3354	fibrosarcoma of bone	2		C1332576				
DOID:184	bone cancer	DOID:3356	localized osteosarcoma	2		C0278511				
DOID:184	bone cancer	DOID:3357	extraosseous osteosarcoma	2		C0855052				
DOID:184	bone cancer	DOID:3360	multifocal osteogenic sarcoma	2		C1334820				
DOID:184	bone cancer	DOID:3361	pediatric osteosarcoma	2		C1332986				
DOID:184	bone cancer	DOID:3367	bone leiomyosarcoma	2		C1332579				
DOID:184	bone cancer	DOID:3368	bone Ewing's sarcoma	2		C0585474				
DOID:184	bone cancer	DOID:3368	bone Ewing's sarcoma	2		C1333481				
DOID:184	bone cancer	DOID:3368	bone Ewing's sarcoma	2		C1334406				
DOID:184	bone cancer	DOID:3369	peripheral primitive neuroectodermal tumor	1	D012512	C0553580				
DOID:184	bone cancer	DOID:3369	peripheral primitive neuroectodermal tumor	1	D012512	C0684337				
DOID:184	bone cancer	DOID:3369	peripheral primitive neuroectodermal tumor	1	D012512	C0796547				
DOID:184	bone cancer	DOID:3369	peripheral primitive neuroectodermal tumor	1	D012512	C0863029				
DOID:184	bone cancer	DOID:3369	peripheral primitive neuroectodermal tumor	1	D012512	C0877849				
DOID:184	bone cancer	DOID:3369	peripheral primitive neuroectodermal tumor	1	D012512	C1334408				
DOID:184	bone cancer	DOID:3372	chondroblastic osteosarcoma	2		C0279603				
DOID:184	bone cancer	DOID:3373	juxtacortical osteosarcoma	4	D018217	C0206642				
DOID:184	bone cancer	DOID:3374	peripheral osteosarcoma	3		C1332591				
DOID:184	bone cancer	DOID:3376	bone osteosarcoma	2		C0585442				
DOID:184	bone cancer	DOID:3377	small cell osteogenic sarcoma	4		C0279622				
DOID:184	bone cancer	DOID:3378	conventional central osteosarcoma	3		C1266162				
DOID:184	bone cancer	DOID:3379	metachronous osteosarcoma of the bone	2		C1334704				
DOID:184	bone cancer	DOID:3381	liposarcoma of bone	2		C1332581				
DOID:184	bone cancer	DOID:3643	sella turcica neoplasm	3		C0748616				
DOID:184	bone cancer	DOID:3842	skull base neoplasm	2	D019292	C0376527				
DOID:184	bone cancer	DOID:4141	intraorbital meningioma	2	D008579	C1334261				
DOID:184	bone cancer	DOID:4143	orbital cancer	1	D009918	C0029185				
DOID:184	bone cancer	DOID:4143	orbital cancer	1	D009918	C0153626				
DOID:184	bone cancer	DOID:4151	skull base chordoma	3		C1335975				
DOID:184	bone cancer	DOID:4152	chondroid chordoma	3		C1266173				
DOID:184	bone cancer	DOID:4153	spinal chordoma	3		C1336042				
DOID:184	bone cancer	DOID:4232	extraosseous Ewing's sarcoma	2		C1333514				
DOID:184	bone cancer	DOID:4384	orbit alveolar rhabdomyosarcoma	4		C1335126				
DOID:184	bone cancer	DOID:4388	bone peripheral neuroepithelioma	3		C0855009				
DOID:184	bone cancer	DOID:4389	soft tissue peripheral neuroepithelioma	3		C1112437				
DOID:184	bone cancer	DOID:4435	cavernous sinus meningioma	3		C1332865				
DOID:184	bone cancer	DOID:4437	skull base meningioma	3		C1335976				
DOID:184	bone cancer	DOID:4618	maxillary neoplasm	2	D008441	C0024954				
DOID:184	bone cancer	DOID:4708	foramen magnum meningioma	4		C1333630				
DOID:184	bone cancer	DOID:4985	extraosseous Ewings sarcoma-primitive neuroepithelial tumor	3		C0279980				
DOID:184	bone cancer	DOID:5047	neurohypophysis granular cell tumor	5		C1333873				
DOID:184	bone cancer	DOID:5048	posterior pituitary gland neoplasm	4		C1334957				
DOID:184	bone cancer	DOID:5090	sternum cancer	1		C1290244				
DOID:184	bone cancer	DOID:5090	sternum cancer	1		C1382025				
DOID:184	bone cancer	DOID:5546	femoral cancer	1	D005266	C0015807				
DOID:184	bone cancer	DOID:5809	childhood parosteal osteogenic sarcoma	3		C1332994				
DOID:184	bone cancer	DOID:6208	mediastinal osteogenic sarcoma	3		C1334675				
DOID:184	bone cancer	DOID:6312	clivus chordoma	4		C1333071				
DOID:184	bone cancer	DOID:6313	clivus chondroid chordoma	5		C1333072				
DOID:184	bone cancer	DOID:6322	tibial adamantinoma	3		C1273017				
DOID:184	bone cancer	DOID:6370	hepatic osteogenic sarcoma	3		C1333974				
DOID:184	bone cancer	DOID:6381	anterior foramen magnum meningioma	5		C1332302				
DOID:184	bone cancer	DOID:6489	periosteal osteogenic sarcoma	4		C1377843				
DOID:184	bone cancer	DOID:6517	clivus meningioma	4		C1333073				
DOID:184	bone cancer	DOID:6553	posterior foramen magnum meningioma	5		C1335449				
DOID:184	bone cancer	DOID:6579	chest wall bone cancer	1		C1334572				
DOID:184	bone cancer	DOID:6696	synchronous multifocal osteogenic sarcoma	3		C1336544				
DOID:184	bone cancer	DOID:6697	asynchronous multifocal osteogenic sarcoma	3		C1332342				
DOID:184	bone cancer	DOID:6759	bone lymphoma	1		C1332582				
DOID:184	bone cancer	DOID:6762	sternum lymphoma	2		C1336504				
DOID:184	bone cancer	DOID:6951	telangiectatic osteogenic sarcoma	4		C0259782				
DOID:184	bone cancer	DOID:7054	multiple skull base meningioma	4		C1334829				
DOID:184	bone cancer	DOID:7103	diaphragma sellae meningioma	4		C1333283				
DOID:184	bone cancer	DOID:7297	childhood extraosseous osteosarcoma	3		C1332968				
DOID:184	bone cancer	DOID:7542	osteosarcoma arising in bone Paget's disease	3		C1335148				
DOID:184	bone cancer	DOID:7602	intracortical osteogenic sarcoma	4		C1266166				
DOID:184	bone cancer	DOID:7603	fibrosarcomatous osteosarcoma	4		C0279602				
DOID:184	bone cancer	DOID:7612	childhood intracortical osteosarcoma	3		C1332974				
DOID:184	bone cancer	DOID:7713	tuberculum sellae meningioma	4		C1336829				
DOID:184	bone cancer	DOID:7787	breast osteosarcoma	3		C1335149				
DOID:184	bone cancer	DOID:7818	petroclival meningioma	4		C1335395				
DOID:184	bone cancer	DOID:7819	sphenoorbital meningioma	4		C1336040				
DOID:184	bone cancer	DOID:7820	sphenocavernous meningioma	4		C1336036				
DOID:184	bone cancer	DOID:7827	adult extraosseous osteosarcoma	1		C0278985				
DOID:184	bone cancer	DOID:8058	pituitary stalk meningioma	4		C1335422				
DOID:184	bone cancer	DOID:8221	upper clivus meningioma	5		C1336871				
DOID:184	bone cancer	DOID:8239	lower clivus meningioma	5		C1334434				
DOID:184	bone cancer	DOID:9986	orbit lymphoma	2	C537131	C0271333				
DOID:184	bone cancer	DOID:9987	orbit sarcoma	2		C1335131				
DOID:1909	melanoma	DOID:0050929	mucosal melanoma	1						
DOID:1909	melanoma	DOID:1909	melanoma	0	D008545	C0025202			0000756	
DOID:1909	melanoma	DOID:3162	malignant spindle cell melanoma	1		C0334444				
DOID:1909	melanoma	DOID:4359	amelanotic melanoma	1	D018328	C0206735				
DOID:1909	melanoma	DOID:4360	epithelioid cell melanoma	1		C0334443				
DOID:1909	melanoma	DOID:6846	familial melanoma	1		C1512419				
DOID:1909	melanoma	DOID:7206	melanomatosis	1		C1334691				
DOID:1936	atherosclerosis	DOID:10230	aortic atherosclerosis	1		C0155733	440.0			
DOID:1936	atherosclerosis	DOID:12720	cerebral atherosclerosis	1	D002537	C0007775	437.0			
DOID:1936	atherosclerosis	DOID:1936	atherosclerosis	0	D050197	C0004153	440		0003914	
DOID:1936	atherosclerosis	DOID:2347	generalized atherosclerosis	1		C0017327	440.9			
DOID:1964	fallopian tube cancer	DOID:1963	fallopian tube carcinoma	1	D005185	C0238122				
DOID:1964	fallopian tube cancer	DOID:1964	fallopian tube cancer	0	D005185	C0015558				
DOID:1964	fallopian tube cancer	DOID:1964	fallopian tube cancer	0	D005185	C0153579				
DOID:1964	fallopian tube cancer	DOID:1965	fallopian tube leiomyosarcoma	1		C1517116				
DOID:1964	fallopian tube cancer	DOID:1970	fallopian tube carcinosarcoma	1		C1517117				
DOID:1964	fallopian tube cancer	DOID:1973	fallopian tube adenosarcoma	2		C1517121				
DOID:1964	fallopian tube cancer	DOID:3704	fallopian tube mucinous adenocarcinoma	3		C1517119				
DOID:1964	fallopian tube cancer	DOID:3706	fallopian tube adenocarcinoma	2		C1333590				
DOID:1964	fallopian tube cancer	DOID:4008	fallopian tube transitional cell carcinoma	2		C1517128				
DOID:1964	fallopian tube cancer	DOID:5301	fallopian tube clear cell adenocarcinoma	3		C1333591				
DOID:1964	fallopian tube cancer	DOID:5324	fallopian tube germ cell cancer	1		C1517114				
DOID:1964	fallopian tube cancer	DOID:5540	fallopian tube squamous cell carcinoma	2		C1333596				
DOID:1964	fallopian tube cancer	DOID:5564	fallopian tube teratoma	2		C1517127				
DOID:1964	fallopian tube cancer	DOID:5597	fallopian tube papillary adenocarcinoma	3		C1333595				
DOID:1964	fallopian tube cancer	DOID:5598	fallopian tube serous adenocarcinoma	3		C1517124				
DOID:1964	fallopian tube cancer	DOID:5831	fallopian tube endometrioid adenocarcinoma	3		C1333592				
DOID:1964	fallopian tube cancer	DOID:5831	fallopian tube endometrioid adenocarcinoma	3		C1517113				
DOID:1964	fallopian tube cancer	DOID:7266	familiar fallopian tube carcinoma	2		C1512418				
DOID:1964	fallopian tube cancer	DOID:8186	fallopian tube gestational choriocarcinoma	2		C1333593				
DOID:1993	rectum cancer	DOID:1988	rectum lymphoma	1		C1335685				
DOID:1993	rectum cancer	DOID:1992	rectum malignant melanoma	1		C0349539				
DOID:1993	rectum cancer	DOID:1993	rectum cancer	0	D012004	C0007113				
DOID:1993	rectum cancer	DOID:1993	rectum cancer	0	D012004	C0949022				
DOID:1993	rectum cancer	DOID:1995	rectum sarcoma	1		C1335688				
DOID:1993	rectum cancer	DOID:1996	rectum adenocarcinoma	1		C0149978				
DOID:1993	rectum cancer	DOID:3709	rectum mucinous adenocarcinoma	2		C0279652				
DOID:1993	rectum cancer	DOID:4053	rectum rhabdomyosarcoma	2		C1335687				
DOID:1993	rectum cancer	DOID:5297	rectum leiomyosarcoma	2		C1335683				
DOID:1993	rectum cancer	DOID:5528	rectum squamous cell carcinoma	1		C1335690				
DOID:1993	rectum cancer	DOID:6190	rectum Kaposi's sarcoma	2		C1335681				
DOID:1993	rectum cancer	DOID:6959	rectal cloacogenic carcinoma	2		C1333074				
DOID:1993	rectum cancer	DOID:7356	rectum sarcomatoid carcinoma	1		C1335689				
DOID:1993	rectum cancer	DOID:7707	rectum signet ring adenocarcinoma	2		C0279654				
DOID:2043	hepatitis B	DOID:2043	hepatitis B	0	D006509	C0019163			0004197	
DOID:216	dental caries	DOID:10461	dentin caries	1		C0266846	521.02			
DOID:216	dental caries	DOID:11736	odontoclasia	1		C0341004	521.05			
DOID:216	dental caries	DOID:14089	root caries	1	D017213	C0162644	521.08			
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C0011334	521.0		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C0011334	521.00		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C0949128	521.0		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C0949128	521.00		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C1456144	521.0		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C1456144	521.00		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C1456145	521.0		0003819	
DOID:216	dental caries	DOID:216	dental caries	0	D003731	C1456145	521.00		0003819	
DOID:216	dental caries	DOID:217	enamel caries	1		C0266853	521.01			
DOID:2174	ocular cancer	DOID:12756	lacrimal duct cancer	2		C0153631	190.7			
DOID:2174	ocular cancer	DOID:12759	choroid cancer	2	D002830	C0008523				
DOID:2174	ocular cancer	DOID:12759	choroid cancer	2	D002830	C0153630				
DOID:2174	ocular cancer	DOID:13538	cornea squamous cell carcinoma	2		C0346366				
DOID:2174	ocular cancer	DOID:1748	conjunctiva squamous cell carcinoma	2		C0346359				
DOID:2174	ocular cancer	DOID:1751	malignant conjunctiva melanoma	2		C0346360				
DOID:2174	ocular cancer	DOID:1752	ocular melanoma	1		C0740267				
DOID:2174	ocular cancer	DOID:2174	ocular cancer	0	D005134	C0015414				
DOID:2174	ocular cancer	DOID:2174	ocular cancer	0	D005134	C0153632				
DOID:2174	ocular cancer	DOID:292	lacrimal system cancer	1		C1334361				
DOID:2174	ocular cancer	DOID:293	lacrimal gland carcinoma	3		C1334358				
DOID:2174	ocular cancer	DOID:294	lacrimal gland cancer	2		C0153627	190.2			
DOID:2174	ocular cancer	DOID:294	lacrimal gland cancer	2		C0339124	190.2			
DOID:2174	ocular cancer	DOID:295	eye carcinoma	1		C0848866				
DOID:2174	ocular cancer	DOID:296	mixed lacrimal gland cancer	3		C0346342				
DOID:2174	ocular cancer	DOID:298	lacrimal gland adenocarcinoma	4		C0346341				
DOID:2174	ocular cancer	DOID:3478	iris cancer	2	D015811	C0022079				
DOID:2174	ocular cancer	DOID:3478	iris cancer	2	D015811	C0346372				
DOID:2174	ocular cancer	DOID:3479	uveal cancer	1	D014604	C0042162				
DOID:2174	ocular cancer	DOID:3479	uveal cancer	1	D014604	C1334629				
DOID:2174	ocular cancer	DOID:4352	ciliary body cancer	2		C0339349				
DOID:2174	ocular cancer	DOID:4352	ciliary body cancer	2		C0496833				
DOID:2174	ocular cancer	DOID:4645	retinal cancer	1	D019572	C0024622	190.5			
DOID:2174	ocular cancer	DOID:4645	retinal cancer	1	D019572	C0524801	190.5			
DOID:2174	ocular cancer	DOID:4647	trilateral retinoblastoma	4		C1336824				
DOID:2174	ocular cancer	DOID:4648	familial retinoblastoma	4	D012175	C0751483				
DOID:2174	ocular cancer	DOID:4650	bilateral retinoblastoma	4		C0854914				
DOID:2174	ocular cancer	DOID:4651	unilateral retinoblastoma	4		C0854915				
DOID:2174	ocular cancer	DOID:4653	intraocular retinoblastoma	4		C0278717				
DOID:2174	ocular cancer	DOID:4656	extraocular retinoblastoma	4		C0278719				
DOID:2174	ocular cancer	DOID:4685	lacrimal gland mucoepidermoid carcinoma	4		C1334359				
DOID:2174	ocular cancer	DOID:4870	lacrimal gland adenoid cystic carcinoma	5		C0346340				
DOID:2174	ocular cancer	DOID:5240	retinal hemangioblastoma	2		C1514915				
DOID:2174	ocular cancer	DOID:5467	conjunctival cancer	1	D003230	C0009761				
DOID:2174	ocular cancer	DOID:5467	conjunctival cancer	1	D003230	C0153628				
